session_nr,date,speech_id,first_name,last_name,fraktion,speech_len,Parlamentarische Diskussionskultur / Debattenbeiträge,Ukraine / Russland / Europäische Sicherheitspolitik,"Bildung, Soziales und Kommunalfinanzierung",Energie- und Wirtschaftspolitik,Fragestunde und Parlamentarische Anfragen,Gesetzgebungsverfahren und Verwaltung,Bundeswehr / Auslandseinsätze / Verteidigung,"Demokratie, Gesellschaft und Wertedebatte",dominant_topic_id,dominant_topic_label
184,2024-09-11,ID2018401000,Bijan,Djir-Sarai,FDP,1335,0.0197486380507457,0.0245594262783947,0.0145976755261279,0.0435436673003427,0.0027375190097085,0.0,0.0058727687884228,0.0430576315111742,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018401100,Thorsten,Frei,CDU/CSU,1060,0.0514952614571274,0.0077185525564412,0.0104459561084061,0.0177083277419662,0.0,4.501727545336007e-05,0.0004850450311471,0.0132848813499786,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018401200,Achim,Post,SPD,417,0.0250560976890807,0.0219782317857195,0.0031872385863466,0.0104550183169759,0.0037741070867403,0.0033522527064994,0.0074857085748203,0.0118758913787529,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018401300,Heidi,Reichinnek,Die Linke,1554,0.0493734728143729,0.0058114051964505,0.0456414520395272,0.0132723827779812,0.0,0.0,0.0,0.0162968274519333,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018401400,Claudia,Roth,Unbekannt,827,0.0,0.0263671769817694,0.0438483597105708,0.0,0.0057545617971653,0.013580487237591,0.0,0.0498187372925072,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018401500,Anikó,Glogowski-Merten,FDP,597,0.0,0.0073167644899523,0.0357179456594959,0.0031521698364924,0.0103406302125642,0.0115319442982175,0.0042840056655844,0.043459268849367,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018401600,Christiane,Schenderlein,CDU/CSU,674,0.0179911853917291,0.0130446443939282,0.0150605790040607,0.0141935993923255,0.0,0.0173388473658214,0.0007919621104893,0.0211136500564694,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018401700,Anja,Troff-Schaffarzyk,SPD,349,0.0171166847591601,0.0137626164105667,0.0185377121289346,0.0245829652427476,0.0,0.0,0.0131453282559994,0.0114425403959991,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018401800,Sahra,Wagenknecht,BSW,462,0.019576851695607,0.0210347917871997,0.002109818960693,0.019456679672844,0.0,0.0,0.0,0.0337820123334512,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018401900,Erhard,Grundl,Grüne,315,0.0005412545461922,0.0057344569874046,0.016830697319091,0.0158337165421288,0.0007774030478354,0.0066294456228179,0.002732959676227,0.0367796545135031,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018402000,Sepp,Müller,CDU/CSU,659,0.0230029645735028,0.0072789310959068,0.0096108953001526,0.0211442676823255,0.0,0.0,0.0060760657678299,0.0291945458795514,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018402100,Reem,Alabali-Radovan,Unbekannt,303,0.0123686501759265,0.0,0.0361796152727843,0.0038027022552368,0.010043830399243,0.0,0.0,0.0388860546343015,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018402200,Stefan,Seidler,Fraktionslos,313,0.0,0.0,0.0174322179519447,0.0,0.0045684376801966,0.0,0.0048179997445911,0.0589563365772658,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018402300,Paula,Piechotta,Grüne,598,0.0331101763351538,0.0010027992355583,0.0066118907922931,0.0088861353187333,0.0,0.0,0.0003246101469849,0.0389669654601901,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018402400,Nina,Warken,CDU/CSU,759,0.0149521209073451,0.0030465793731697,0.041647556905227,0.0061306935215332,0.0,0.0,0.0072097169153966,0.0351313995322059,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018402500,Joana,Cotar,Fraktionslos,242,0.0097615193653193,0.0059356963866263,0.0,0.0347084985866451,0.0,0.0,0.0037107424510163,0.0333883589870587,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018402600,Schahina,Gambir,Grüne,234,0.0,0.0017609326909776,0.0403128559798869,0.0,0.0002765020636735,0.0102550703089267,0.0023202617077996,0.022619555501214,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018402700,Robert,Farle,Fraktionslos,305,0.0303140664718768,0.0262519589945164,0.0058350504193496,0.0051286537737391,0.0128216420961781,0.0,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018402800,Kerstin,Radomski,CDU/CSU,730,0.0268110845764272,0.0085373617454399,0.0392161683928669,0.0012505092638538,0.0,0.0111257386374186,0.0036143896459506,0.009427353089591,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018402900,Annalena,Baerbock,Unbekannt,1084,0.0076203017486049,0.0682212829692805,0.0162587273743574,0.0056139948526228,0.0,0.0,0.009402261894486,0.0560246538325487,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403000,Jürgen,Hardt,CDU/CSU,1142,0.0190335660383526,0.0649940136288981,0.0254926981776688,0.0,0.0164586308958772,0.0018825163820339,0.0096700738496639,0.0125475554257257,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403100,Wiebke,Papenbrock,SPD,741,0.0034130021506026,0.0133277371590842,0.044729628698044,0.0108713497597578,0.0021309011915973,0.0174363481107783,0.0154386715201336,0.0065551526906894,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018403200,Michael,Espendiller,AfD,805,0.020857549998868,0.077176612662196,0.0,0.0155174861908878,0.0,0.0,0.0,0.0062382967000684,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403300,Michael Georg,Link,FDP,664,0.0207989920337778,0.061256856025168,0.0181545609307324,0.01194831590046,0.0072530268339236,0.0001014054944003,0.0014326488645049,0.0073221967450038,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403400,Gunther,Krichbaum,CDU/CSU,828,0.0175221738852763,0.0337517566453307,0.0275813172460597,0.0008245954296196,0.0060228073391412,0.0119957710146776,0.0090700626228247,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403500,Bruno,Hönel,Grüne,672,0.0110048132930769,0.0672682949460693,0.0248199368734634,0.0,0.0153797026129805,0.0,0.0099114274520072,0.0040952525384739,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403600,Matthias,Moosdorf,AfD,493,0.0138132123874846,0.0529828376102977,0.0,0.0112212200387658,0.0057019296816556,0.0,0.0012074876998917,0.0243010843491593,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403700,Gabriela,Heinrich,SPD,713,0.003040956811315,0.0967546534406352,0.0146839580581041,0.0,0.0,0.0,0.0360545977846913,0.0030294542298785,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018403800,Otto,Fricke,FDP,1273,0.0506151600343332,0.0107374346345707,0.0162070466175937,0.0,0.0385408702472819,0.0021647583701497,0.0134619615388566,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018403900,Thomas,Erndl,CDU/CSU,707,0.0183211814315952,0.0359562364589935,0.0235208758767497,0.0117209245123319,0.0222125582540589,0.0,0.0125366713998227,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018404000,Deborah,Düring,Grüne,469,0.0106942294169144,0.035664116435782,0.0305646876969072,0.0175936967134034,0.0087092482485472,0.0019557665508964,0.0155003081630584,0.0060986745000617,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018404100,Markus,Frohnmaier,AfD,277,0.0249821729459519,0.0114949709848872,0.0,0.007384992747651,0.0,0.0,0.0,0.0287230841442333,8,"Demokratie, Gesellschaft und Wertedebatte"
184,2024-09-11,ID2018404200,Michelle,Müntefering,SPD,693,0.0123147520165854,0.0183041094972988,0.050088376608631,0.0,0.0096911085054044,0.0,0.004826841208064,0.021968050415238,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018404300,Gregor,Gysi,Die Linke,409,0.0076902426898261,0.06898748456541,0.0035467749574179,0.0,0.0,0.0005446794216704,0.0142808864331885,0.0123065038871442,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018404400,Renata,Alt,FDP,393,0.0,0.0588910099033552,0.0270716655630022,0.0009027970135859,0.0,0.0,0.0233883527684878,0.0223205560940712,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018404500,Sevim,Dağdelen,BSW,254,0.0151193253740706,0.0421362244722355,0.006864516001892,0.0028796099478988,0.0136110808927153,0.0,0.0015144139307584,0.0231017717287648,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018404600,Frank,Schwabe,SPD,804,0.022305246733232,0.0487309925232852,0.0394941833283856,0.0,0.0049794275010759,0.0064797762444467,0.0174777066029253,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018404700,Carsten,Körber,CDU/CSU,752,0.0370227905509583,0.0100411240430431,0.0264288112023743,0.0063921852295716,0.0050511896697575,0.006012205067958,0.004756535659248,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018404800,Karamba,Diaby,SPD,342,0.0043572367585888,0.0112534822680559,0.0362510066494976,0.0031799059616533,0.0,0.0,0.007832402479616,0.0156270332839953,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018404900,Wolfgang,Hellmich,SPD,975,0.0046286382065998,0.0275644659970429,0.020890367060024,0.0161748362644135,0.004718346344013,0.0170199637299795,0.0863543389637865,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405000,Johann David,Wadephul,CDU/CSU,943,0.0314423035475025,0.0,0.0136686414777691,0.0082127538538678,0.0140682067463954,0.0,0.0718174647716087,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405100,Agnieszka,Brugger,Grüne,756,0.0201384176416603,0.0608304085701496,0.0162700947347201,0.0110622695838701,0.0,0.0,0.0080897609581722,0.0324263082651521,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018405200,Michael,Espendiller,AfD,821,0.0316690182821937,0.0256673863638992,0.0060713951691534,0.0121526562116117,0.0195475327449303,0.0010207929643176,0.048709522046918,0.0104250707583093,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405300,Karsten,Klein,FDP,786,0.0166798842420104,0.0383093961966855,0.0125855525557871,0.0281322606808906,0.0,0.0011573489798547,0.0656124500979094,0.0002391633836078,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405400,Florian,Hahn,CDU/CSU,842,0.0296957341792696,0.0162326174835524,0.013708886820425,0.0034807841799908,0.0109536711572352,0.0,0.0863405846434397,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405500,Boris,Pistorius,Unbekannt,1448,0.0134487134542609,0.0286919860554541,0.0306851021883274,0.0147158955943165,0.0,0.0107055261760048,0.0951746877614934,0.0067123227865667,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405600,Rüdiger,Lucassen,AfD,479,0.0318586741373296,0.0133257831035358,0.0,0.0158109533383839,0.0038895628728156,0.0,0.0269270438996878,0.0031250322736903,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018405700,Sebastian,Schäfer,Grüne,661,0.0032242610334938,0.0529674198830552,0.0202421396027221,0.0127592360647141,0.010113256622341,0.0005711525510387,0.061181279747238,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405800,Alexander,Müller,FDP,601,0.033033373672418,0.0053796390549749,0.0123977377664456,0.0040514748174945,0.001565350916994,0.0,0.076053598703616,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018405900,Markus,Grübel,CDU/CSU,808,0.0212745552939214,0.0343355514652466,0.0105754247918774,0.0153662275810964,0.0066776780300111,0.0075857831862203,0.0471502581277857,0.0040880533279773,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018406000,Kristian,Klinck,SPD,810,0.0141038229600541,0.0340194556520935,0.0159099913369548,0.0071192814632089,0.0030487627757396,0.0079874871996628,0.0573917231288935,0.0216372042450773,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018406100,Gesine,Lötzsch,Die Linke,448,0.0153368118110063,0.0201925959253861,0.0475427629860251,0.001240013961913,0.0,0.0,0.0183211372700018,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018406200,Sara,Nanni,Grüne,763,0.0297351509076811,0.0537260643176484,0.0122236511660767,0.0,0.0101522120284648,0.0,0.0381683856752529,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018406300,Zaklin,Nastic,BSW,272,0.0032001390038669,0.0377889922278738,0.0198798145020381,0.0244335279612617,0.0,0.0,0.0011003770411516,0.0049465126401452,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018406400,Marcus,Faber,FDP,491,0.0087822636175624,0.0365447347103849,0.0110779538928429,0.0103834901246586,0.0,0.0,0.083067918990123,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
184,2024-09-11,ID2018406500,Robert,Farle,Fraktionslos,218,0.0228034452053079,0.0333985764428053,0.0,0.0,0.0128985777007495,0.0,0.0,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018406600,Christoph,Schmid,SPD,553,0.0078805108935849,0.0470300642323176,0.0222064017838735,0.0113602649737595,0.0,0.0027241223818695,0.0092224027819882,0.0186995362217804,2,Ukraine / Russland / Europäische Sicherheitspolitik
184,2024-09-11,ID2018406700,Ingo,Gädechens,CDU/CSU,749,0.0379242256103142,0.0051576947309232,0.0180069745980245,0.0070980979216235,0.0085544942760362,0.0044700264817312,0.0302617310239661,0.0025218115071544,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018406800,Volker,Wissing,Unbekannt,908,0.0089529121599901,0.0055455247599265,0.0372656930340845,0.0582990252998802,0.0,0.0,0.0070676501426116,0.0186901137761629,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018406900,Reinhard,Brandl,CDU/CSU,639,0.0282673967949137,0.01039743843635,0.0317510559991644,0.0065506434502127,0.0,0.0066910375295867,0.0038120561902156,0.0005071697281238,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018407000,Metin,Hakverdi,SPD,1038,0.0339660259152614,0.0,0.0255139388790752,0.0325140085499932,0.0,0.0,0.02882461016127,0.0064074028394851,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018407100,Marcus,Bühl,AfD,469,0.0186768879813975,0.0,0.0059552624020226,0.04279962756062,0.0028915258539265,0.0,0.0040531383028944,0.0104711354870467,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018407200,Paula,Piechotta,Grüne,998,0.0250264326071845,0.0068921794387663,0.0387435730823941,0.0210432123717671,0.0162404850295916,0.0054783621814646,0.0078587945790557,0.0010369880570265,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018407300,Franziska,Hoppermann,CDU/CSU,542,0.0141858080762415,0.0004027059904976,0.0256420985597057,0.0238692203085084,0.0129965062050219,0.0130934675270488,0.004079295258888,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018407400,Frank,Schäffler,FDP,620,0.023657735538591,0.0013162697710535,0.0214056601959929,0.0246479821918464,0.0025695105749069,0.0101452815671987,0.0004564299107065,0.0,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018407500,Dirk,Spaniel,AfD,598,0.0477225031310887,0.0,0.0,0.017384229436476,0.0,0.0,0.000842691117491,0.0147881157949112,1,Parlamentarische Diskussionskultur / Debattenbeiträge
184,2024-09-11,ID2018407600,Isabel,Cademartori Dujisin,SPD,555,0.0047276513314858,0.0034552218736481,0.0324867571246811,0.0316078145649623,0.0026667703564178,0.0117109733939835,0.0106693158660103,0.0108334086086003,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018407700,Nyke,Slawik,Grüne,418,0.0124449903196377,0.0,0.0477331158213855,0.0229502050792006,0.0,0.0048690003684168,0.000757668055623,0.0010932381699317,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018407800,Thomas,Bareiß,CDU/CSU,936,0.0244618653409641,0.0,0.0434275520748293,0.0349339681668122,0.0045192425439297,0.0,0.0046443975583083,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018407900,Johannes,Schätzl,SPD,662,0.0255213885969768,0.0028547135888425,0.0456733893883134,0.0131223189564421,0.0100607457577882,0.0077496242100549,0.0018648131970363,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018408000,Eugen,Schmidt,AfD,326,0.0209447722177234,0.0068111281830037,0.0046593528150029,0.0267638960233019,0.0,0.0,0.0042533994394337,0.0159786827573053,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018408100,Tobias B.,Bacherle,Grüne,567,0.0244319843572677,0.0210717812589878,0.007194433531941,0.0048334263943217,0.0084556432686145,0.0318028542501581,0.0,0.0054190875181399,6,Gesetzgebungsverfahren und Verwaltung
184,2024-09-11,ID2018408200,Bernd,Riexinger,Die Linke,373,0.0206434053962485,0.0,0.015193544436856,0.029637830377746,0.0,0.0004560130024202,0.0,0.0042723233605591,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018408300,Felix,Schreiner,CDU/CSU,799,0.0321732514118442,0.0,0.0208566971704096,0.0373371571033146,0.0,0.0096317989814622,0.0,0.0062243260750965,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018408400,Udo,Schiefner,SPD,322,0.0064167810606988,0.0,0.0416315404918573,0.0181467421790021,0.0074568404349622,0.0033235469654401,0.0032561775801809,0.0132566855594083,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018408500,Florian,Oßner,CDU/CSU,753,0.0358738854481357,0.0,0.0107682084301855,0.0420773971390229,0.0,0.0031644127834014,0.0077271043138214,0.0,4,Energie- und Wirtschaftspolitik
184,2024-09-11,ID2018408600,Stefan,Gelbhaar,Grüne,462,0.0237085094414019,0.0,0.025558097124203,0.024439703055431,0.0069570240578558,0.0,0.0,0.0071330377088894,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018408700,Anna,Kassautzki,SPD,828,0.0081396091350622,0.0111442302027471,0.0262832475740911,0.013255804371443,0.0125776057259298,0.0308890538702494,0.0,0.0156295783136463,6,Gesetzgebungsverfahren und Verwaltung
184,2024-09-11,ID2018408800,Stefan,Seidler,Fraktionslos,338,0.0124777779647264,0.0,0.0166704369860624,0.0158098527584016,0.004378909527638,0.0068788690708347,0.0046111592134417,0.0007040018309701,3,"Bildung, Soziales und Kommunalfinanzierung"
184,2024-09-11,ID2018408900,Jürgen,Berghahn,SPD,375,0.0044723276265869,0.0006697036547494,0.0371271425882395,0.0271896267769523,0.008614246444252,0.0093042765456182,0.0120258820495721,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018500100,Nancy,Faeser,Unbekannt,1321,0.0165104862822499,0.0079131836156904,0.0001344301996755,0.0067944374453718,0.0071594543904526,0.0452369198310107,0.0059198415912701,0.0603585403083404,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018500200,Thorsten,Frei,CDU/CSU,854,0.0269993434593022,0.0043880926475568,0.0032527522875776,0.0008396714228196,0.0167745371285609,0.0450583909417417,0.0075500007761801,0.0200359076265034,6,Gesetzgebungsverfahren und Verwaltung
185,2024-09-12,ID2018500300,Konstantin,von Notz,Grüne,622,0.0250338497562399,0.064048080568615,0.0,0.0,0.0,0.0031869810852889,0.0,0.0209295749577797,2,Ukraine / Russland / Europäische Sicherheitspolitik
185,2024-09-12,ID2018500400,Bernd,Baumann,AfD,381,0.0247351480328402,0.0028276367288084,0.0,0.0062272705654137,0.0,0.0012536757653433,0.0,0.0385162348674785,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018500500,Marco,Buschmann,Unbekannt,1025,0.021346043811045,0.0,0.0078042474167163,0.0011169554123976,0.0086540392194083,0.0226265359490797,0.0050079132708554,0.0507671161751676,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018500600,Alexander,Throm,CDU/CSU,644,0.0378187335462007,0.0092091735605171,0.0,0.0,0.0078317953964776,0.0285237128277752,0.0065720416597197,0.0169071293427384,1,Parlamentarische Diskussionskultur / Debattenbeiträge
185,2024-09-12,ID2018500700,Dirk,Wiese,SPD,712,0.0251321074124058,0.0018515976196358,0.0181066811221916,0.0069380177381421,0.0137352953408552,0.0192936371026437,0.0046346460522034,0.0242601446917401,1,Parlamentarische Diskussionskultur / Debattenbeiträge
185,2024-09-12,ID2018500800,Gottfried,Curio,AfD,627,0.0229210273631366,0.0054429562636367,0.0,0.0110267255497616,0.0,0.0,0.0017709115389646,0.0513983590219221,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018500900,Irene,Mihalic,Grüne,789,0.0161906978368005,0.0286090898570265,0.0186180309475864,0.0041570100204357,0.013707814705235,0.0119653127877503,0.0142988765330529,0.0405339663664585,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018501000,Konstantin,Kuhle,FDP,623,0.022700688501182,0.0067991366122734,0.002354317764534,0.0096890634901886,0.0328480975737845,0.0,0.0023626199027997,0.045982790463417,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018501100,Mechthilde,Wittmann,CDU/CSU,787,0.0442342711513507,0.0063880349670581,0.0032706305997463,0.0,0.0021587053930879,0.0236937722503311,0.0030926940908936,0.0232091919350245,1,Parlamentarische Diskussionskultur / Debattenbeiträge
185,2024-09-12,ID2018501200,Dirk,Wiese,SPD,202,0.0199422108963613,0.0,0.0,0.0,0.0305015701068796,0.015330359237964,0.0027068296833546,0.003382887043034,5,Fragestunde und Parlamentarische Anfragen
185,2024-09-12,ID2018501300,Mechthilde,Wittmann,CDU/CSU,275,0.0214002601156298,0.0238623872533774,0.0,0.0,0.0208900955519078,0.029538225366911,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
185,2024-09-12,ID2018501400,Bernd,Baumann,AfD,99,0.0131579572685107,0.0,0.0,0.0,0.0123541078242245,0.0104748326033525,0.0009450920505685,0.0152994898469946,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018501500,Mechthilde,Wittmann,CDU/CSU,146,0.025033634001515,0.0037162834224859,0.0008698470659743,0.0060516057695202,0.003124574607381,0.0,0.0041618467466965,0.0041998170759019,1,Parlamentarische Diskussionskultur / Debattenbeiträge
185,2024-09-12,ID2018501600,Dorothee,Martin,SPD,663,0.0026271325424647,0.0002711261405475,0.0167165958130109,0.0024989021794564,0.0074770497841158,0.0152173205503109,0.0030327264518125,0.0731536463135879,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018501700,Martin,Hess,AfD,470,0.0236507757047704,0.0,0.0,0.0129499147098943,0.0,0.0,0.0,0.048217465347843,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018501800,Andreas,Audretsch,Grüne,915,0.0260834731354726,0.0477090549213876,0.00438424089288,0.0,0.0154531141427993,0.0032589142907302,0.0001452477608837,0.0279446721106109,2,Ukraine / Russland / Europäische Sicherheitspolitik
185,2024-09-12,ID2018501900,Janine,Wissler,Die Linke,565,0.0290034946879975,0.0016406379429035,0.0072636482588234,0.0,0.0,0.0,0.0,0.0435469130263469,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018502000,Robert,Farle,Fraktionslos,148,0.0051425176645337,0.0,0.0014988751295541,0.004725970634587,0.029896866748414,0.0,0.0,0.0471484666806244,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018502100,Janine,Wissler,Die Linke,294,0.0038958839178694,0.0097953426472348,0.001629151214682,0.0,0.0102509372570701,0.0,0.0,0.0602632400428265,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018502200,Jessica,Tatti,BSW,375,0.0316326202259899,0.0,0.0,0.0107325238477251,0.0,0.0033271787234677,0.0,0.0395401957849104,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018502300,Marc,Henrichmann,CDU/CSU,718,0.0307486042170451,0.0031347001706903,0.0011961618586875,0.0043130883102389,0.0035539788558556,0.0325189278992669,0.0017751183326839,0.0142625114814482,6,Gesetzgebungsverfahren und Verwaltung
185,2024-09-12,ID2018502400,Ingo,Schäfer,SPD,446,0.0,0.0001546288470195,0.0,0.0065524395924061,0.0130805954703375,0.0292978208524625,0.0062370211562219,0.0482046933880375,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018502500,Detlef,Seif,CDU/CSU,606,0.0210686544659672,0.0172210230313574,0.0060619364640948,0.0,0.0086434673894056,0.0442109067237857,0.0,0.0065782074366891,6,Gesetzgebungsverfahren und Verwaltung
185,2024-09-12,ID2018502600,Gülistan,Yüksel,SPD,442,0.0,0.0118081121118388,0.0,0.0057345583838664,0.0,0.0018087267163137,0.0007792988240476,0.0684666494118746,8,"Demokratie, Gesellschaft und Wertedebatte"
185,2024-09-12,ID2018502700,Lisa,Paus,Unbekannt,1116,0.0,0.0075617765697793,0.1008143427335309,0.0,0.0,0.0,0.0,0.0368325252772533,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018502800,Dorothee,Bär,CDU/CSU,1103,0.0485109866436631,0.0,0.0527734638375561,0.0,0.0059286682575599,0.0,0.0,0.004310617916819,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018502900,Felix,Döring,SPD,723,0.0250407377476555,0.0,0.0482489207423519,0.0017186059134413,0.0176790380840553,0.0079566974866401,0.004065122038427,0.0062060609543919,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018503000,Martin,Reichardt,AfD,408,0.0169950510908909,0.0,0.0436516430861328,0.001312916078082,0.0,0.0,0.0,0.0223074185070252,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018503100,Claudia,Raffelhüschen,FDP,616,0.0068630392093541,0.0,0.0822969270967326,0.0,0.0073384632975624,0.0011103543459482,0.0101559181152069,0.0132686235477139,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018503200,Hermann-Josef,Tebroke,CDU/CSU,993,0.0243519898525628,0.0,0.0452852842438404,0.0,0.0215163982949547,0.0176117571894276,0.0138590125254036,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
185,2024-09-12,ID2018503300,Bruno,Hönel,Grüne,736,0.0233773481066137,0.0002839931113854,0.0511178558436395,0.0,0.0057403923389742,0.0043118456315557,0.0048407982580331,0.0149330573998327,3,"Bildung, Soziales und Kommunalfinanzierung"
